5149
1	0.999	0.	0.
2	0.9951985033936538	0.08706858700491052	0.
3	0.9838229452591959	0.17347452948926342	0.
4	0.9649599004627795	0.2585602260574183	0.
5	0.9387529281651225	0.34167812318234303	0.
6	0.9054014792496135	0.4221956434789588	0.
7	0.8651593783806542	0.49949999999999994	0.
8	0.818332892244703	0.573002859914695	0.
9	0.7652783986758592	0.6421448220768528	0.
10	0.706399674405361	0.706399674405361	0.
11	0.6421448220768528	0.7652783986758592	0.
12	0.573002859914695	0.818332892244703	0.
13	0.49949999999999994	0.8651593783806542	0.
14	0.4221956434789588	0.9054014792496135	0.
15	0.34167812318234303	0.9387529281651225	0.
16	0.2585602260574183	0.9649599004627795	0.
17	0.17347452948926342	0.9838229452591959	0.
18	0.08706858700491052	0.9951985033936538	0.
19	0.	0.999	0.
20	0.9951985033936538	0.	0.08706858700491052
21	0.9914400766298282	0.08673976727038336	0.08673976727038336
22	0.9801914653483055	0.17283420160107268	0.0857556413028403
23	0.9615326027867228	0.25764188441289787	0.08412320235441353
24	0.9355964572883209	0.34052926173785913	0.08185408364774444
25	0.9025686251483995	0.42087466191712697	0.07896452275466416
26	0.8626867093548085	0.4980724038723111	0.07547530724302944
27	0.8162394373445284	0.5715370070126907	0.07141169749042497
28	0.7635654635417606	0.6407074988376	0.06680332191982129
29	0.7050517992511438	0.7050517992511438	0.06168403963303064
30	0.6407074988375999	0.7635654635417604	0.06680332191982127
31	0.5715370070126905	0.8162394373445281	0.07141169749042495
32	0.4980724038723111	0.8626867093548085	0.07547530724302944
33	0.42087466191712697	0.9025686251483995	0.07896452275466416
34	0.3405292617378591	0.9355964572883207	0.08185408364774442
35	0.25764188441289787	0.9615326027867228	0.08412320235441353
36	0.1728342016010727	0.9801914653483057	0.08575564130284032
37	0.08673976727038336	0.9914400766298282	0.08673976727038336
38	0.	0.9951985033936538	0.08706858700491052
39	0.9838229452591959	0.	0.17347452948926342
40	0.9801914653483057	0.08575564130284032	0.1728342016010727
41	0.9693172377225662	0.17091678187628948	0.17091678187628948
42	0.9512612099722668	0.25488967300312154	0.16773301701949095
43	0.9261259721673578	0.3370822870497676	0.16330099642796206
44	0.8940571798005211	0.4169057097694435	0.1576464030949511
45	0.8552453620411921	0.4937761399976612	0.15080283245364143
46	0.8099279377754921	0.5671176474370442	0.142812147859386
47	0.7583912214080221	0.6363657941715581	0.1337248342666815
48	0.7009721693167035	0.7009721693167035	0.12360030617627722
49	0.6363657941715579	0.7583912214080217	0.13372483426668144
50	0.5671176474370443	0.8099279377754922	0.14281214785938603
51	0.49377613999766096	0.8552453620411917	0.15080283245364134
52	0.4169057097694434	0.8940571798005209	0.15764640309495107
53	0.33708228704976745	0.9261259721673574	0.163300996427962
54	0.2548896730031215	0.9512612099722667	0.16773301701949092
55	0.17091678187628948	0.9693172377225662	0.17091678187628948
56	0.0857556413028403	0.9801914653483055	0.17283420160107268
57	0.	0.9838229452591959	0.17347452948926342
58	0.9649599004627795	0.	0.2585602260574183
59	0.9615326027867228	0.08412320235441353	0.25764188441289787
60	0.9512612099722667	0.16773301701949092	0.2548896730031215
61	0.9341780134044985	0.2503122442786459	0.2503122442786459
62	0.9103394339854994	0.3313364570494643	0.24392471617461992
63	0.8798298041157945	0.41027137553220727	0.23574968548966
64	0.8427664129389887	0.4865714153743004	0.2258185797550761
65	0.7993055495015167	0.5596797710938162	0.21417327649464615
66	0.7496491856131162	0.629030355160314	0.2008678938916833
67	0.694051844016259	0.694051844016259	0.18597063110948814
68	0.6290303551603141	0.7496491856131163	0.20086789389168333
69	0.5596797710938162	0.7993055495015167	0.21417327649464615
70	0.48657141537430054	0.8427664129389889	0.22581857975507616
71	0.41027137553220716	0.8798298041157943	0.23574968548965994
